userName,content,score,reviewCreatedVersion,at,Sentimen (Aurel),Sentimen (Ade),Sentimen (Eky),Sentimen Akhir
Joswa Panjaitan,"Update teruss,,, update terussss... Setiap buka apk selalu minta di update. Payah sekali apk ini, ada masalah apa yg menyebabkan harus selalu minta update? Huhhhh !!!",1,4.2.3,2022-10-18 14:56:13,-1,-1,-1,Negatif
Nuri Yamto,Tolong dong kasih solusi Jika memang nomor hp saya pernah digunakan .dan saya ingin login .melalui daftar ulangbknapa GK bisa masuk.sedang kan sudah ada penguat email saya .kenapa tetep GK bisa masuk ...ribet amat,3,4.2.3,2022-01-02 01:25:00,-1,-1,-1,Negatif
Angga Bastari,Aplikasi JKN mobile sekarang semakin banyak fiturnya sangat membantu dan memudahkan dalam pelayanan,5,4.2.3,2022-01-28 00:34:00,1,1,1,Positif
Dhiyah Haw,"Sebelum upgrade mah biasa aja, kok setelah upgrade mau penambahan anggota baru gak bisa2 yaa. Mau masukin NIK gak bisa",2,4.2.3,2022-09-26 23:32:45,-1,-1,-1,Negatif
Chais chanel,Sudah daftar cuma tinggal menyelesaikan auto debit pedaftaran pilihan dari bank bri yang tercantum di app selalu mohon maaf jawabanya. Tolong di benerin agar bisa daftar auto debitnya.,2,4.2.3,2022-10-15 21:39:51,-1,-1,-1,Negatif
Teddy Afrizal,Good sistem and aplikasi...tingkatkan terus pelayanan,5,4.2.3,2022-12-05 09:53:26,1,1,1,Positif
i- shety,"Ok bangat, mempermudah segala proses yg berkaitan dengan bpjs kesehatan. Terimakasih.",5,4.2.3,2022-12-01 00:53:52,1,1,1,Positif
Putrasan,"Update terus gak ada perubahan apa apa ,pantes aja di obok2 sm bjorka.semua menu di gembok,tiap di klik mau masuk suruh daftar,giliran di masukan no kk malah cuma dapat notif no kk anda sudah terdaftar.trs ga bisa di apa apakan,tolong dong BPJS isi pegawai dgn manusia yg kompeten",1,4.2.3,2022-09-29 23:48:12,-1,-1,-1,Negatif
Siti Atiah,Gk bisa2 daftar nya captcha nya gk jelas padahal udh bener tapi salah trs pas di verifikasi.. kenapa ya .???samape saya hapus trs saya download ualang tetep sama,1,4.2.3,2022-01-04 17:44:00,-1,-1,-1,Negatif
Saiful Ilham,"Mungkin lebih ditingkatkan lagi dari segi penerimaan jaringan, krna jaringan bagus tapi kadang aplikasinya yang offline.. terima kasih",4,4.2.3,2022-01-02 02:35:00,0,-1,0,Netral
Fedroel Aska96,"Udah semuanya di lakuin..update udah,masuk sandi udah,no jkn udah..trs salah mulu..knpa bisa begini, susah masuknya setelah di update..mohon di perbaiki..",1,4.2.3,2022-01-02 08:45:00,-1,-1,-1,Negatif
Arief Faadilah,Cukup membantu👍 Mungkin untuk tahap2 awal fungsi help desk lebih diaktifkan untuk memberi solusi ketika ada kendala di lapangan,5,4.2.3,2022-01-08 01:06:00,1,1,1,Positif
Yanto Yo,Saya sangat mendukung dengan adanya mobile JKN. kita bikin gk terlalu ribet.. Cepat dn akurat asalkan alamatnya jelas.....,5,4.2.3,2022-01-28 09:39:00,1,1,1,Positif
Taufiq Win,"Layanan terselesaikan dengan baik, mudah dan cepat.",4,4.2.3,2022-01-21 08:56:00,1,1,1,Positif
Yayan Jendral,Perubahan data sangat cepat dan mudah,5,4.2.3,2022-12-28 05:30:54,1,1,1,Positif
Andy Prasetya 91,"Aplikasi sampah, uda terdaftar mau login ga bisa",1,4.2.3,2022-01-24 12:09:00,-1,-1,-1,Negatif
Padang Bulan,"Lumayan sih cuma knapa ketika verifikasi harus memotong pulsa konsumen, ada ribuan aplikasi di playstore juga tidak memotong pulsa saat verifikasi.",2,4.2.3,2022-01-20 09:28:00,0,-1,0,Netral
Helia Tifani,sangat membantu. tp data suami sy malah kok jd anak sy 😅🤭,5,4.2.3,2022-12-20 13:33:58,0,1,1,Positif
Dwi Purnomo,"Sangat baik proses cepat, salam sehat dan sukses selalu",5,4.2.3,2022-12-09 14:36:53,1,1,1,Positif
Mr. Gee,"Saya mempunyai tunggakan 24 bulan, kemudian saya membayarnya dengan program REHAB, saya mengambil 2x pembayaran (pembayaran lewat mobile banking) Setelah lunas mengapa kartu BPJS belum juga aktif (NON AKTIF KARENA PREMI)? Mohon pencerahannya dan solusinya! Terimakasih...",5,4.2.3,2022-10-02 01:43:00,-1,-1,-1,Negatif
Mas Toro tracker,"Jelek, mau protes soal aplikasi gak bisa di register. Keterangan nya nomer hp tidak sesuai, padhal udah bener. Mohon diperbaiki",5,4.2.3,2022-01-09 03:10:00,-1,-1,-1,Negatif
Humaid 93,Aplikasi tidak jelas nyata2 saya sdh pernah login dibilang saya belum terdaftar diaplikasii. Saya bikin baru malah dibilang no telpon sudah pernah digunakan...,1,4.2.3,2022-10-26 07:40:41,-1,-1,-1,Negatif
sarip aminsyah,"Update malah ga bisa di buka, masukan nomor hp . Bukan nomor yg terdaftar maksudnya gmn ni. Berarti data kami tidak aman dong. Gila bener ini aplikasi",1,4.2.3,2022-01-15 01:16:00,-1,-1,-1,Negatif
Senostory,"UI masih terkesan biasa dan murah, semoga lebih baik dan ringan, loading masih agak lama.",3,4.2.3,2022-01-08 01:16:00,-1,-1,-1,Negatif
Jean-Pierre Dollier,"Tipikal app milik pemerintah...tidak handal, gampang error 👎",2,4.2.3,2022-12-07 01:08:00,-1,-1,-1,Negatif
Kadek Sudiarmayasa,Saya sudah bayar iuran BPJS mandiri. Tanggal 12 Oktober tapi sampai tgl 27 masih status non aktif ( penangguhan pembayaran) sudah saya telpon juga ke 165 tapi belum selesai juga. Tolong pelayanan di tingkatkan. Terima kasih,1,4.2.3,2022-10-26 18:52:23,-1,-1,-1,Negatif
Ayu Azka,Sangat baik dan cepat perubahan data,5,4.2.3,2022-12-05 02:16:34,1,1,1,Positif
lana INTERISTA,"Aplikasi sering keluar pesan offline dan di suruh cek jaringan internet. Di rumah ada wifi dan paket data saya masih banyak kuotanya, ini masalahnya dmn??",1,4.2.3,2022-10-14 15:59:57,-1,-1,-1,Negatif
agus haryadi,"Aplikasi yang sangat buruk,, tdk bisa daftar dan sebagainya di persulit.. , terlalu memaksakan harus pke aplikasi... Payah",1,4.2.3,2022-01-02 13:18:00,-1,-1,-1,Negatif
Karsih Asih,"Mantul,,,aplikasi mobile jkn,saya sangat puas sekali pelayanan sukses selalu",5,4.2.3,2022-01-21 05:30:00,1,1,1,Positif
Syifa Cipuk,Sangat membantu dan memudahkan untuk para pengguna,4,4.2.3,2023-01-01 13:22:00,1,1,1,Positif
Andi udin,"Sangat puas , aplikasi mudah di mengerti,mksh 🙏",5,4.2.3,2022-12-13 10:42:55,1,1,1,Positif
Dila Lubis,"Sangat membantu sekali untuk pelayanan kesehatan,, terima kasih Mobil JKN",5,4.2.3,2022-12-23 16:26:04,1,1,1,Positif
Zulfikar,"Sangat baik, Mudah digunakan. Lebih praktis untuk pindah paskes 1",5,4.2.3,2022-01-26 14:17:00,1,1,1,Positif
nurul rohmah,"Bener bener ya bPJS ya kalo lu kena denda ampun² dah denda nya 2 bulan aja denda ya bisa sejuta, hadehhh, pelayanannya juga kurang bagus .",1,4.2.3,2022-12-05 09:48:07,-1,-1,-1,Negatif
Semar Mesem,Malah makin susah masuk aplikasi ini. Dulu pakai aplikasi yg lama gampang.. Aplikasi yg sekarang malah susah. Saya udah terdaftar.. mau masuk saja susah,1,4.2.3,2022-09-27 15:24:23,-1,-1,-1,Negatif
Nufus 88,Mantap emang cm 1 sosialisasi di puskesmas tingkat kec. karna terkadang masih di minta bpjs via kartu...selebihnya ok tidak perlu ke kantor untuk peruhan faskes,5,4.2.3,2023-01-10 14:00:08,1,1,1,Positif
STVN CNDR,"Pagi min, alamat kartu JKN sama KTP saya kok tidak sama min? Padahal sudah saya perbarui sesuai alamat saya yg skrg lwt aplikasi mobile JKN tapi sudah beberapa bulan masih sama belum berubah",2,4.2.3,2022-12-15 14:18:13,-1,-1,0,Negatif
Abdusy Syakur,"Tanggap dan cepat,pelayanan bagus",5,4.2.3,2023-01-04 10:00:36,1,1,1,Positif
Made Kayika,"Aplikasinya sangat ribet pas mau verifikasi mnggunakan kode otp tdk bisa krna pulsa gk cukup padahal pulsa ada bnyk,,kurang paham seberapa banyak diperlukan pulsa hanya untuk kirim kode otp",1,4.2.3,2022-01-18 00:25:00,-1,-1,-1,Negatif
Dwi Suratmi,"Apl mobile jkn sangat membantu,mempermudah semua urusan meskipun urgent.kapan saja dimana aja",5,4.2.3,2022-12-01 02:30:03,1,1,1,Positif
HERI SULISTIONO,"Gak bisa masuk,padahal nik sudah terdaftar sebelumnya",1,4.2.3,2022-12-12 00:01:50,-1,-1,-1,Negatif
Ichwan Suryadi31,"Habis ngurus ke kantor BPJS. Katanya sudah tidak mengeluarkan BPJS berbentuk kartu lagi. Sekarang pakenya aplikasi.....suruh download aplikasi ini. Lahhh....awal masuk aja udah eror ni aplikasi kode verifikasi gk keluar, aplikasi lemot, bertele2 ribet angel. Mikir ora sih yah koe",1,4.2.3,2022-01-30 18:40:00,-1,-1,-1,Negatif
Astri Yulianti,Mantap sekarang lebih dipermudah dan lebih cepat prosesnya,5,4.2.3,2022-01-21 01:52:00,1,1,1,Positif
Asma Nadhira,Baru download apa nya. Mau daftar tapi selalu muncul jam akses tidak sesuai. Apakah ada jam akses tertentu untuk aplikasi ini? Membingungkan,2,4.2.3,2022-01-05 21:38:00,-1,-1,-1,Negatif
Bartoniv Nurdin,Aplikasi nya mudah dipahami dan sangat membantu,5,4.2.3,2022-01-28 07:33:00,1,1,1,Positif
Najmi Basya,Alhamdulillaah... divisi IT-nya berbenah. Fitur lebih lengkap dan komprehensif dari yang sebelumnya. Tapi seperti ada trauma keamanan sehingga verifikasinya ketat. Penetrasi pengguna Mobile JKN akan terhambat pada masyarakat dengan literasi digital tertinggal seperti di wilayah pedesaan.,5,4.2.3,2022-01-29 02:33:00,1,1,1,Positif
Dhek arie channel,Definisi bikin susah woooee. Bukan mempermudah...🤬🤬🤬,1,4.2.3,2022-12-21 10:37:19,-1,-1,-1,Negatif
Mama Bizar,"aplikasi yang bikin saya pusing, di suruh daftar auto debit giliran udah masukin nomor nik segala macam tetep ga bisa. bikin stress ga ada solusi",1,4.2.3,2022-10-16 09:12:55,-1,-1,-1,Negatif
Pradana Syahputra,Tiap mau merubah data selalu gagal... Terlalu banyak minta kode verifikasi tapi begitu sudah di klik malah gagal...,1,4.2.3,2022-01-09 07:58:00,-1,-1,-1,Negatif
masihbaru,"Gx bisa login,keternlangan sedang offline,. Ini lagi butuh woy,. Bikin aplikasi tuh yg bener,. Jaringan d bagusin,.",1,4.2.3,2022-10-31 01:26:30,-1,-1,-1,Negatif
irhu peuhulu,Pelayanan mantap dan simpel,5,4.2.3,2023-01-02 22:04:23,1,1,1,Positif
YT NEGI,Ni aplikasi error mulu dah. Kita nya udah masuk malah terlog-out sendiri dan disuruh masuk lagi terus menerus. 👎🏻👎🏻👎🏻,1,4.2.3,2022-01-10 01:59:00,-1,-1,-1,Negatif
Slamet Riyado,"Daftar pelayanan antrian 1x,2x ok terus selanjutnya tidak bisa daftar lagi hanya muncul no antrian saja. Sudah seneng daftar ga ngantri lagi eh Malah sekarang error",1,4.2.3,2022-01-17 05:53:00,-1,-1,-1,Negatif
Angel Vikha,Sangat memudahkan dalam merubah data dan informasi,5,4.2.3,2022-12-24 02:03:45,1,-1,1,Positif
Gaming Noob,"kenapa sekarang pakai sidiik jari saat kontrol. saya sebagai disabilitas kejiwaan sangat terbebani, dengan adanya sidik jari. karena sidik jari, tidak bisa diwakilkan untuk mengambil obat. masak setiap 1bulan sekali harus minta izin ke perusahaan untuk berobat. bisa² di pecat kalau setiap bulan harus izin ke perusahaan.",2,4.2.3,2022-12-22 09:22:03,-1,0,-1,Negatif
QuRay,"Bongko arep sekering cek kesehatan di web ,total yg terdaftar 1 angka ini malah kurang jadi 13 ,,piye Iki Ra mutu ,,Bubar ne wae.",1,4.2.3,2022-01-29 14:07:00,-1,-1,-1,Negatif
Bang Rosid,"Oke sangat mudah merubah fasilitasnya, terima kasih",5,4.2.3,2022-12-09 00:31:08,1,1,1,Positif
Mila Apriyani,Captcha sulit muncul sehingga susah log in,4,4.2.3,2022-01-30 17:01:00,-1,-1,-1,Negatif
Wina Elvatika Sari (Winnie),Pelayanan melalui aplikasi sangat bagus dan praktis,5,4.2.3,2022-01-27 01:12:00,1,1,1,Positif
yunita ernawati,"Knp setelah app nya di update malah down ,,, tiap kali klik penambahan peserta malah keluar sendiri ,,, tolong segera diperbaiki sistemnya ....",1,4.2.3,2022-10-01 00:39:00,-1,-1,-1,Negatif
Fajar & Ima Channel,"Sudah bagus, tinggal ngurangin bug aplikasi nya aja",5,4.2.3,2022-12-03 09:38:55,0,1,1,Positif
Lara Wahyuni,"Gimana caranya agar bisa masuk sedangkan pas masuk harus daftar di auto debit eh pas mo daftar auto debit nya pilihan bank bni nya gak ada,, trus gimana cara nya",1,4.2.3,2022-09-27 10:08:15,-1,-1,-1,Negatif
Arief ACC,Sangat mudah pengoperasiannya dan sangat membantu sekali.,5,4.2.3,2022-12-08 02:06:01,1,1,1,Positif
Risma Cimonk,Luar biasa busa lebih praktis lagi... Bravo mobile jkn,5,4.2.3,2022-12-08 12:04:17,1,1,1,Positif
Anwar Sadat,Sangat sederhana mudah dan bermanfaat,5,4.2.3,2022-01-23 08:46:00,1,1,1,Positif
Mona Arisca Tambunan,Dengan app ini semua dimudahkan jd tidak perlu repot untuk ke kantor. Karena disini untuk perubahan data bisa dilayanin online,5,4.2.3,2022-10-24 02:53:52,1,1,1,Positif
Fajaar Galatama,Sampai saat ini tidak bisa login.. capctha berputar seperti angin puting beliung.. bukanya nambah gampang tp malah tmbah sulit..,1,4.2.3,2022-01-02 08:02:00,-1,-1,-1,Negatif
DIAN SAPUTRA,"Pas daftar baru , gk bisa di klik untuk pemilihan kelas. Sengaja sih ini untuk mempersulit pendaftaran.",1,4.2.3,2022-10-29 04:38:18,-1,-1,-1,Negatif
ridho cahya,Di suruh autodebit tapi banknya cuma ada 4 yg bisa dipilih.minta tolong seluruh bank himbara dimasukkan dalam aplikasi agar lebih mudah dalam memilih bank.,1,4.2.3,2022-10-17 01:24:00,-1,-1,-1,Negatif
netania laksita suci,"Untuk perubahan data nya gampang banget tapi kalo untuk kasih keluhan aku kasih bintang 1 aja soalnya malah dialih alihkan ke chika,terys dari chika disuruh ke instagram nya bpjskesehetan r.i dari bpjs disuruh ke aplikasi jkn :'))",5,4.2.3,2022-12-02 02:56:59,-1,-1,-1,Negatif
Eko.darmawan Mohamat,saya kecewa ko saya konsultasi sama dokter gak bisa ya kalo sempama perserta BPJS kesehatan sakit semua masak gak ada pengarahan ini terus gimana ya apelikasi sungguh mengecewakan dan sungguh membosankan ini terus gimana solusinya dan masuk an boat BPJS kesehatan supaya berkembang pesat saya sudah kecewa saya kasih bintang satu,1,4.2.3,2022-12-20 01:13:00,-1,-1,-1,Negatif
Muhammad Rido99,"Saya mau daftar tapi kenapa tiap mau mengisi nomer nik kolomnya gak bisa di klik warnnya juga abu""tidak putih seperti yg kolom pengisian yg bisa di klik",2,4.2.3,2022-09-27 00:01:22,-1,-1,-1,Negatif
lia savinah,Pengalaman merubah faskes kesehatan dengan mudah dantanpa ribet. Terima kasih atas solusinya 👍,5,4.2.3,2022-01-30 22:49:00,1,1,1,Positif
Anggun nopelianti,Kezel bangetttttt udah kali 1000x masukin captcha tapi salah terus tidak akses tidak akses terus musing keun🤬 gimana sih,1,4.2.3,2022-12-21 13:19:29,-1,-1,-1,Negatif
Shanty Vera,Hanya untuk yg sdh terdaftar anggota.Tidak bisa buat Pendaftaran baru.ribet harus kkantor,1,4.2.3,2022-12-21 01:25:31,-1,-1,-1,Negatif
Hana Hindun Khumayroh,"Saya mo dftar berobat scara online, tp tidak bisa krna data dlm 1 kk tidak muncul, yg muncul hanya 1 orang saja.. Biasa'a d cek d info peserta muncul anggota kluarga dlm 1 KK, tp pas sya cek hilang smua & cma ada 1 orang saja. Pas mo sya klik + peserta tdk bisa krna sdah d tambahkan... Tp d cek d info peserta tdk da... Pakah aplikasinya skarang untuk 1 KTP 1 orang...??? Bukan'a aplikasi ni untuk 1 KK?? makin da pmbaruan makin g jlas... Sya sangat kcewa, sangat tdk mmbantu..",2,4.2.3,2022-12-29 02:12:37,-1,-1,-1,Negatif
Melya Putri,Dari kantor suruh pake aplikasi...setelah ada aplikasi ny susah buat d gunain...kenpa kode otp ny gk masuk yah saya sudah coba beberapa kali tapi tetep gk masuk juga kode otp ny,1,4.2.3,2022-01-03 09:20:00,-1,-1,-1,Negatif
Warn Ito,"Sekarang lebih muda dengan adanya aplikasi mobile jkn tidak terburu buru ambil antrin, semua bisa teratasi. Terimakasih",5,4.2.3,2022-01-02 09:51:00,1,1,1,Positif
achmad chaqiqi,"Bagus, mempermudah mengakses layanana kesehatan...😁",5,4.2.3,2022-12-04 03:02:25,1,1,1,Positif
dikdik hasan,Cepat... Mudah dan dapat dimengerti,5,4.2.3,2022-01-29 05:36:00,1,1,1,Positif
dwi prayogo,Apl yg sangat bagus dan bermanfaat sekali seputar masalah kesehatan,5,4.2.3,2022-01-21 02:23:00,1,1,1,Positif
intan wahyuningrum,Sangat mudah pengoperasiannya dan sangat membantu,5,4.2.3,2022-12-16 06:36:42,1,1,1,Positif
Uunk Pesex,Sebelum update yg Bru ini semua lancar Pas bgtu update semua jadi kacau tidak bisa masuk ke fitur lagi.. Aplikasi apaan bukanya memudahkan tapi malah menyusahkan.. Mnta tolong di perbaiki Tq,1,4.2.3,2022-09-26 08:42:51,-1,-1,-1,Negatif
Abdil Band,"nomer hp saya 1 digid tapi diaplikasi minta 13 digid terus aplikasi ini ngelayanin siapa😅,banyak kelemahan apk ini belum siap /belum layak digunakan secara masal",5,4.2.3,2022-01-13 01:18:00,-1,-1,-1,Negatif
Nur Rohman (Sinur),Bagus sangat membantu namun kenapa belum bisa di gunakan untuk penambahan peserta,5,4.2.3,2022-12-15 08:38:04,0,1,1,Positif
Yandi Bagel,Mantaaaappp jadi mudah untuk merubah data dengan adanya aplikasi JKN,5,4.2.3,2022-12-16 16:39:16,1,1,1,Positif
Muammar Salam,Sangat membantu perubahan data perserta,5,4.2.3,2022-12-28 03:47:27,1,1,1,Positif
Libra 77,Padahal dah terdaftar..begitu cek ulang malah di suruh daftar balik setelah daftar balik jawabanya jam akses tidak sesuai..ribet..,1,4.2.3,2022-01-17 16:01:00,-1,-1,-1,Negatif
Hanif Fatkhur Aziz,Sulit sekali login. Meskipun sudah punya akun. Hanya berisi permintaan maaf atas ketidaknyamanannya. Sudah hampir 1 minggu,2,4.2.3,2022-01-14 01:42:00,-1,-1,-1,Negatif
Tedy Pratama,"Nomor udh bener gada pesan buat verifikasi aneh,jelek ni aplikasi",1,4.2.3,2022-01-20 06:26:00,-1,-1,-1,Negatif
Ronaldo_Wahyan _Ulya,Sudah bagus ada aplikasi ini hanya saja perlu perbaikan di BUG terlalu banyak soalnya,5,4.2.3,2022-01-27 23:35:00,0,1,1,Positif
elvina viola qurrota'ayun,Sangat baik ... dan slalu tingkatkan agar peserta bpjs terasa nyaman meskipun bpjs dari pemerintah 😍😍,5,4.2.3,2022-12-07 20:21:33,1,1,1,Positif
Dwi Agung,Perubahan datanya cepat dan mudah,5,4.2.3,2022-12-07 08:59:30,1,1,1,Positif
"Zhiran & Anasya, Generasi akhir zaman","Data""nya vailid,sangat membantu sekali fitur""nya",5,4.2.3,2022-12-25 14:47:01,1,1,1,Positif
kusnan toro,mantap.. pokoknya gampang dan no ribet👍👍🙏,5,4.2.3,2022-12-21 01:01:00,1,1,1,Positif
Dede Doccie 07,"Cukup menyulitkan dan ribet cara daftarnya harus sana sini, , tolong lebih di simplekan aja buat masyarakat lebih nyaman menggunakan aplikasinya jangan di bikin ribet terima kasih",1,4.2.3,2022-09-28 04:01:00,-1,-1,-1,Negatif
Nalendra Suherman,Sangat mudah dan membantu. Pokonya top deh,5,4.2.3,2022-12-14 07:15:38,1,1,1,Positif
Zaeni Dahlan,aplikasi nya belum bisa di pakai .. apakah aplikasi ini ada batas waktu pelayanan atau respon,3,4.2.3,2023-01-07 16:03:39,-1,-1,-1,Negatif
G Andrianto,Terdapat kendala pada fitur perubahan data peserta.. Ini menyebabkan saya tidak dapat merubah status bpjs saya sampai akhirnya bpjs sayaa mati,1,4.2.3,2022-01-01 05:17:00,-1,-1,-1,Negatif
Indra Saputra,"Aplikasinya jadi memudahkan urusan booking,cuman perlu sedikit ditingkatkan lagi supaya semua menunya bisa di akses 🙂",5,4.2.3,2022-10-12 00:07:43,0,1,1,Positif
sigit kurniawan,Layanan mudah dan menyenangkan,5,4.2.3,2022-12-26 07:21:46,1,1,1,Positif
Novie Viwel,Ini kenapa tiba2 anggota bpjs sy hilang 1 yha .. Bulan kmrn bayar untuk 3 org Kok bulan ini 2 orng. Bingung sy.. Tolong jelaskan,3,4.2.3,2022-12-10 01:53:02,-1,-1,-1,Negatif
Rina susanti,Mau daftar padahal. Kok ya gak bisa. Udah sesuai alur. Udah bener tapi tinggal masukin captca kok gak bisa bisa. ANEH. APLIKASI ANEH,1,4.2.3,2022-01-03 14:23:00,-1,-1,-1,Negatif
Dede Supriyadi,"gak bisa daftar, tolong secepatnya diperbaiki",1,4.2.3,2022-01-23 01:44:00,-1,-1,-1,Negatif
Luvita Sri,Apk payah udah beberapa kali klik daftar dan mengisi data diri tp selalu gagal dan suruh coba lagi tolong di perbaiki lagi,1,4.2.3,2022-01-06 01:58:00,-1,-1,-1,Negatif
Fitri Nurlaelasari,JKN yang terhormat tolong ini saya udah daftar pakek nomor nik sudah di verifikasi email dan nmr hp giliran mau masuk ga bisa! Kok gini udah di setujui persyaratan malah gini hallo ini gimana tolong dong jgn bikin orang pusing ini di coba2 ga bisa di masukin email di bilang blm terdaftar gimana sih niat ga bikin apk? Tolong tindak lanjut saya tunggu etikat baik!,1,4.2.3,2022-01-06 02:43:00,-1,-1,-1,Negatif
riza alkaff,Daftar Autodebit ko eror terus aplikasi nya konyol !!!,1,4.2.3,2022-12-04 15:08:04,-1,-1,-1,Negatif
herru yunardi,"Ga bisa daftar untuk kontrol kembali, suwe cuk",2,4.2.3,2022-12-05 04:18:34,-1,-1,-1,Negatif
Tri Hardono,Memudahkan simple dan efisien,5,4.2.3,2022-12-13 06:52:09,1,1,1,Positif
jio ndeso chanel,"Pembayaran kok belum tersedia, padahal udah jadi",4,4.2.3,2022-12-13 04:17:00,-1,-1,-1,Negatif
Abdul Muis Muin,"Bagus, tinggal disempurnakan lagi fitur2nya",5,4.2.3,2023-01-05 02:22:41,1,1,1,Positif
nasada 1903,"Saya ingin mengubah data faskes, tapi metode verivikasi ngga keluar"", udah nunggu 4 jam ga keluar itu metode nya",1,4.2.3,2022-01-09 06:45:00,-1,-1,-1,Negatif
Wahyu Kris Utomo,"Keren ,mudah sekali ,dan simple",5,4.2.3,2022-01-29 01:20:00,1,1,1,Positif
Fedri Ariansyah,"Aplikasi tidak bisa di pakai , setiap mau login atau daftar selalu salah di captcha , padahal sudah di ketik dengan benar , tapi selalu salah di situ .",1,4.2.3,2022-10-31 17:23:25,-1,-1,-1,Negatif
Atri Wijaya,"Aplikasi error' saat di Rumkit,,pas keluar Rumkit tiba tiba bagus,, digital semestinya di mudahkan ,,sama saja tetap antrian ulang",1,4.2.3,2022-10-03 01:08:44,-1,-1,-1,Negatif
