userName,content,score,reviewCreatedVersion,at,Sentimen (Aurel),Sentimen (Ade),Sentimen (Eky),Sentimen Akhir,translated_content,processed_text,textblob_ready_text,tokens,lemmatized_tokens,afinn_score,afinn_label,swn_pos_score,swn_neg_score,swn_sentiment_score,swn_label,senticnet_score,senticnet_label,textblob_polarity,textblob_subjectivity,textblob_label
Made Sunantre,Ok,5,4.2.3,2022-01-20 07:25:00,1.0,1.0,1.0,Positif,"All right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go,",all right all right all right all right all right all right all right all right all right all right all right all right all right lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go,"all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go,","['all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go']","['all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go']",0.0,Netral,2.75,0.0,2.75,Positif,0.0,Netral,0.28571428571428564,0.5357142857142857,Positif
Panggih Sumargo Sukma Aji Wibowo,Bagus,5,4.2.3,2022-01-02 02:52:00,1.0,1.0,1.0,Positif,Good.,good,good.,['good'],['good'],3.0,Positif,0.75,0.0,0.75,Positif,0.191,Positif,0.7,0.6000000000000001,Positif
firmanda man,Ok,5,4.2.3,2022-01-01 00:15:00,1.0,1.0,1.0,Positif,"All right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go,",all right all right all right all right all right all right all right all right all right all right all right all right all right lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go,"all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go,","['all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go']","['all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go']",0.0,Netral,2.75,0.0,2.75,Positif,0.0,Netral,0.28571428571428564,0.5357142857142857,Positif
lukas tumaang,Sangat membantu. Klw bisa di tingkatkan lagi,5,4.3.0,2023-01-12 23:58:17,1.0,1.0,1.0,Positif,It's very helpful.,its very helpful,it's very helpful.,"['its', 'very', 'helpful']","['its', 'very', 'helpful']",2.0,Positif,0.5,0.25,0.25,Positif,-0.94,Negatif,0.2,0.3,Positif
cevie hermawan,Sangat membantu,5,4.3.0,2023-01-12 13:06:41,1.0,1.0,1.0,Positif,Very helpful.,very helpful,very helpful.,"['very', 'helpful']","['very', 'helpful']",2.0,Positif,0.5,0.25,0.25,Positif,-0.94,Negatif,0.2,0.3,Positif
Batamlacky Batamlacky,Pelayanan nya bagus,5,4.2.3,2022-01-15 07:15:00,1.0,1.0,1.0,Positif,Good service.,good service,good service.,"['good', 'service']","['good', 'service']",3.0,Positif,0.75,0.0,0.75,Positif,0.191,Positif,0.7,0.6000000000000001,Positif
Muhammad Yusuf,Good,5,4.2.3,2022-01-07 13:43:00,1.0,1.0,1.0,Positif,Good,good,good,['good'],['good'],3.0,Positif,0.75,0.0,0.75,Positif,0.191,Positif,0.7,0.6000000000000001,Positif
Arwan jr,Apk ga guna,1,4.2.3,2023-01-01 09:47:00,-1.0,-1.0,-1.0,Negatif,What the fuck?,what the fuck,what the fuck?,"['what', 'the', 'fuck']","['what', 'the', 'fuck']",-4.0,Negatif,0.0,0.0,0.0,Netral,-0.83,Negatif,-0.4,0.6,Negatif
yogi eka putra,Mudah difahami dan mudah digunakan,5,4.3.0,2023-01-04 08:46:25,1.0,1.0,1.0,Positif,It's easy to understand and easy to use,its easy to understand and easy to use,it's easy to understand and easy to use,"['its', 'easy', 'to', 'understand', 'and', 'easy', 'to', 'use']","['its', 'easy', 'to', 'understand', 'and', 'easy', 'to', 'use']",2.0,Positif,1.625,0.5,1.125,Positif,0.5930000000000001,Positif,0.43333333333333335,0.8333333333333334,Positif
Gemilang Ramadhan,perubahan yg sangat bagus,5,4.2.3,2022-09-24 16:50:24,1.0,1.0,1.0,Positif,It's a nice change of pace.,its a nice change of pace,it's a nice change of pace.,"['its', 'a', 'nice', 'change', 'of', 'pace']","['its', 'a', 'nice', 'change', 'of', 'pace']",3.0,Positif,0.875,0.0,0.875,Positif,0.4443333333333333,Positif,0.6,1.0,Positif
Bery Ruslana pratama,Eror mulu,1,4.2.3,2022-12-27 15:28:55,-1.0,-1.0,-1.0,Negatif,Mulu error,mulu error,mulu error,"['mulu', 'error']","['mulu', 'error']",-2.0,Negatif,0.0,0.625,-0.625,Negatif,-0.27,Negatif,0.0,0.0,Netral
Ahmad Kurniawan,Good,5,4.2.3,2022-01-23 07:00:00,1.0,1.0,1.0,Positif,Good,good,good,['good'],['good'],3.0,Positif,0.75,0.0,0.75,Positif,0.191,Positif,0.7,0.6000000000000001,Positif
Iwan. S,Good job,5,4.2.3,2022-12-09 10:19:00,1.0,1.0,1.0,Positif,Good job,good job,good job,"['good', 'job']","['good', 'job']",3.0,Positif,0.75,0.0,0.75,Positif,0.1805,Positif,0.7,0.6000000000000001,Positif
Alamin Hudi,Durasi pengirman verifikasi jngn bertele2 kelaman durasinya,5,4.3.0,2023-01-21 12:20:34,-1.0,-1.0,-1.0,Negatif,Duration of verifying the duration of the duration,duration of verifying the duration of the duration,duration of verifying the duration of the duration,"['duration', 'of', 'verifying', 'the', 'duration', 'of', 'the', 'duration']","['duration', 'of', 'verify', 'the', 'duration', 'of', 'the', 'duration']",0.0,Netral,0.0,0.0,0.0,Netral,0.7494999999999999,Positif,0.0,0.0,Netral
bang Nj,Wah hebat banget,5,4.2.3,2022-01-21 05:43:00,1.0,1.0,1.0,Positif,That's great.,thats great,that's great.,"['thats', 'great']","['thats', 'great']",3.0,Positif,0.0,0.0,0.0,Netral,0.857,Positif,0.8,0.75,Positif
Agus Phedot97,dendanya naik 2x lipat.bkin tambah sengsara rakyat,1,4.3.0,2023-01-06 06:26:40,-1.0,-1.0,-1.0,Negatif,The fine has doubled.bkin's more miserable for the people,the fine has doubledbkins more miserable for the people,the fine has doubled.bkin's more miserable for the people,"['the', 'fine', 'has', 'doubledbkins', 'more', 'miserable', 'for', 'the', 'people']","['the', 'fine', 'have', 'doubledbkins', 'more', 'miserable', 'for', 'the', 'people']",-1.0,Negatif,0.25,1.0,-0.75,Negatif,0.34,Positif,-0.027777777777777752,0.6666666666666666,Netral
Rumi Yatun,Bagus,5,4.3.0,2023-01-05 13:19:29,1.0,1.0,1.0,Positif,Good.,good,good.,['good'],['good'],3.0,Positif,0.75,0.0,0.75,Positif,0.191,Positif,0.7,0.6000000000000001,Positif
Budi Nugroho,Mantap,5,4.2.3,2022-10-21 03:13:07,1.0,1.0,1.0,Positif,Steady.,steady,steady.,['steady'],['steady'],0.0,Netral,0.125,0.625,-0.5,Negatif,0.884,Positif,0.16666666666666666,0.5,Positif
Yayah Sobariyah,Alhamdulillah aplikasi Mobile JKN sangat mudah untuk mendaftar Pasien darurat seperti sy pribadi Lima bintang cukup dari saya Terimakasih,5,4.2.3,2022-12-09 06:40:21,1.0,1.0,1.0,Positif,Thank God Mobile JKN application is so easy to register emergency patients like me. Five stars is enough of me. Thank you.,thank god mobile jkn application is so easy to register emergency patients like me five stars is enough of me thank you,thank god mobile jkn application is so easy to register emergency patients like me. five stars is enough of me. thank you.,"['thank', 'god', 'mobile', 'jkn', 'application', 'is', 'so', 'easy', 'to', 'register', 'emergency', 'patients', 'like', 'me', 'five', 'stars', 'is', 'enough', 'of', 'me', 'thank', 'you']","['thank', 'god', 'mobile', 'jkn', 'application', 'be', 'so', 'easy', 'to', 'register', 'emergency', 'patient', 'like', 'me', 'five', 'star', 'be', 'enough', 'of', 'me', 'thank', 'you']",6.0,Positif,1.5,1.125,0.375,Positif,0.5645,Positif,0.21666666666666667,0.6666666666666667,Positif
Wiwik Widarti,Sangat membantu,5,4.2.3,2022-12-21 06:32:49,1.0,1.0,1.0,Positif,Very helpful.,very helpful,very helpful.,"['very', 'helpful']","['very', 'helpful']",2.0,Positif,0.5,0.25,0.25,Positif,-0.94,Negatif,0.2,0.3,Positif
Syifa Qila,Sangat bagus dan bermanfaat,5,4.3.0,2023-01-23 00:57:42,1.0,1.0,1.0,Positif,Very nice and useful.,very nice and useful,very nice and useful.,"['very', 'nice', 'and', 'useful']","['very', 'nice', 'and', 'useful']",5.0,Positif,1.125,0.25,0.875,Positif,0.1265,Positif,0.54,0.5,Positif
MUHAMAD SAEFUDIN,Ok,5,4.2.3,2022-10-14 14:36:00,1.0,1.0,1.0,Positif,"All right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go,",all right all right all right all right all right all right all right all right all right all right all right all right all right lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go lets go,"all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go,","['all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go', 'lets', 'go']","['all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'all', 'right', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go', 'let', 'go']",0.0,Netral,2.75,0.0,2.75,Positif,0.0,Netral,0.28571428571428564,0.5357142857142857,Positif
miftakhul mukaromah,Adanya aplikasi mobile jkn betul betul memudahkan pengguna bpjs. Cuman buka aplikasi mobile jkn semua masalah teratasi tanpa perlu datang dan juga antri²an ke kantor bpjs.,5,4.2.3,2022-12-30 10:48:51,1.0,1.0,1.0,Positif,The presence of mobile applications doesn't really make it easier for the user to use bpjs. Just open the mobile application. Not all problems are solved without having to come and line up to the office.,the presence of mobile applications doesnt really make it easier for the user to use bpjs just open the mobile application not all problems are solved without having to come and line up to the office,the presence of mobile applications doesn't really make it easier for the user to use bpjs. just open the mobile application. not all problems are solved without having to come and line up to the office.,"['the', 'presence', 'of', 'mobile', 'applications', 'doesnt', 'really', 'make', 'it', 'easier', 'for', 'the', 'user', 'to', 'use', 'bpjs', 'just', 'open', 'the', 'mobile', 'application', 'not', 'all', 'problems', 'are', 'solved', 'without', 'having', 'to', 'come', 'and', 'line', 'up', 'to', 'the', 'office']","['the', 'presence', 'of', 'mobile', 'application', 'doesnt', 'really', 'make', 'it', 'easy', 'for', 'the', 'user', 'to', 'use', 'bpjs', 'just', 'open', 'the', 'mobile', 'application', 'not', 'all', 'problem', 'be', 'solve', 'without', 'have', 'to', 'come', 'and', 'line', 'up', 'to', 'the', 'office']",-1.0,Negatif,1.75,1.625,0.125,Positif,0.25933333333333336,Positif,0.1,0.35,Positif
Maghfiro al muqorrobin,Sangat membantu,5,4.2.3,2022-12-20 12:07:48,1.0,1.0,1.0,Positif,Very helpful.,very helpful,very helpful.,"['very', 'helpful']","['very', 'helpful']",2.0,Positif,0.5,0.25,0.25,Positif,-0.94,Negatif,0.2,0.3,Positif
Diki Wicaksono,Padahal nomor hp belum pernah terdaftar tapi kog dikatakan sudah digunakan oleh pengguna lain ganti nomor yang lainpun juga begitu jadi percuma daftar saja dipersulit alhasil tidak bisa menggunakan aplikasi,1,4.2.3,2022-01-16 07:14:00,-1.0,-1.0,-1.0,Negatif,"The phone number has never been registered, but the kog is said to have been used by other users to change other numbers as well, so it's a waste of listings. It's difficult to make the result of not being able to use the application.",the phone number has never been registered but the kog is said to have been used by other users to change other numbers as well so its a waste of listings its difficult to make the result of not being able to use the application,"the phone number has never been registered, but the kog is said to have been used by other users to change other numbers as well, so it's a waste of listings. it's difficult to make the result of not being able to use the application.","['the', 'phone', 'number', 'has', 'never', 'been', 'registered', 'but', 'the', 'kog', 'is', 'said', 'to', 'have', 'been', 'used', 'by', 'other', 'users', 'to', 'change', 'other', 'numbers', 'as', 'well', 'so', 'its', 'a', 'waste', 'of', 'listings', 'its', 'difficult', 'to', 'make', 'the', 'result', 'of', 'not', 'being', 'able', 'to', 'use', 'the', 'application']","['the', 'phone', 'number', 'have', 'never', 'be', 'register', 'but', 'the', 'kog', 'be', 'say', 'to', 'have', 'be', 'use', 'by', 'other', 'user', 'to', 'change', 'other', 'number', 'as', 'well', 'so', 'its', 'a', 'waste', 'of', 'listing', 'its', 'difficult', 'to', 'make', 'the', 'result', 'of', 'not', 'be', 'able', 'to', 'use', 'the', 'application']",-2.0,Negatif,2.125,4.5,-2.375,Negatif,0.09299999999999999,Positif,-0.09,0.475,Negatif
